movieId,title,genres,item_idx
81537,Due Date (2010),Comedy,9212
81562,127 Hours (2010),Adventure|Drama|Thriller,9213
81564,Megamind (2010),Action|Animation|Children|Comedy|Sci-Fi|IMAX,9214
81568,"Fuehrer's Face, Der (1942)",Animation|War,9215
81591,Black Swan (2010),Drama|Thriller,9216
81639,Jack Goes Boating (2010),Comedy|Romance,9217
81641,Fair Game (2010),Drama|Thriller,9218
81665,Deep End (1970),Comedy|Drama|Romance,9219
81711,Scared Shrekless (2010),Adventure|Animation|Comedy,9220
81725,How I Ended This Summer (Kak ya provyol etim letom) (2010),Drama,9221
81736,Hamlet (Gamlet) (1964),Drama,9222
81751,Uncle Boonmee Who Can Recall His Past Lives (Loong Boonmee raleuk chat) (2010),Drama|Fantasy,9223
81782,Unstoppable (2010),Action|Drama|Thriller,9224
81784,Morning Glory (2010),Comedy|Drama|Romance,9225
81786,Certified Copy (Copie conforme) (2010),Drama,9226
81788,"Next Three Days, The (2010)",Crime|Drama|Romance|Thriller,9227
81791,Somewhere (2010),Drama,9228
81804,Wild Target (2010),Comedy|Drama|Romance|Thriller,9229
81817,Carlos (2010),Crime|Drama|Thriller,9230
81819,Biutiful (2010),Drama,9231
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,9232
81845,"King's Speech, The (2010)",Drama,9233
81847,Tangled (2010),Animation|Children|Comedy|Fantasy|Musical|Romance|IMAX,9234
81910,"Art of the Steal, The (2009)",Documentary,9235
81932,"Fighter, The (2010)",Drama,9236
81981,"Toy, The (Le jouet) (1976)",Comedy,9237
82037,"Tillman Story, The (2010)",Documentary,9238
82041,"Loved Ones, The (2009)",Horror,9239
82053,Casino Jack (2010),Comedy|Crime,9240
82059,Farewell (L'affaire Farewell) (2009),Thriller,9241
82093,London Boulevard (2010),Crime|Romance,9242
82095,Skyline (2010),Sci-Fi|Thriller,9243
82143,Alone in the Wilderness (2004),Documentary,9244
82150,Bunny and the Bull (2009),Adventure|Comedy|Drama,9245
82152,Beastly (2011),Drama|Fantasy|Romance,9246
82167,Love and Other Drugs (2010),Comedy|Drama|Romance,9247
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",Adventure|Children|Fantasy,9248
82173,Tiny Furniture (2010),Comedy,9249
82202,"Tourist, The (2010)",Drama|Thriller,9250
82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy,9251
82244,13 (2010),Thriller,9252
82378,All Good Things (2010),Drama|Mystery|Thriller,9253
82447,"Tomorrow, When the War Began (2010)",Action|Adventure|Drama,9254
82459,True Grit (2010),Western,9255
82461,Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,9256
82463,Another Year (2010),Drama,9257
82499,How Do You Know (2010),Comedy|Drama|Romance,9258
82527,Barney's Version (2010),Drama,9259
82534,"Company Men, The (2010)",Drama,9260
82589,Mother and Child (2009),Drama|Romance,9261
82633,"Kuroneko (Black Cat from the Grove, The) (Yabu no naka no kuroneko) (1968)",Drama|Fantasy|Horror|Romance,9262
82667,I Saw the Devil (Akmareul boatda) (2010),Crime|Thriller,9263
82684,Trash Humpers (2009),Drama,9264
82744,Faster (2010),Action|Crime|Drama,9265
82765,Little Big Soldier (Da bing xiao jiang) (2010),Action|Adventure|Comedy|Drama|War,9266
82767,Rabbit Hole (2010),Drama,9267
82848,One Week (1920),Comedy,9268
82852,Little Fockers (2010),Comedy,9269
82854,Gulliver's Travels (2010),Adventure|Comedy|Fantasy,9270
82926,Klown: The Movie (Klovn) (2010),Comedy,9271
82931,"Last Circus, The (Balada triste de trompeta) (Sad Trumpet Ballad, A) (2010)",Comedy|Drama|War,9272
82934,"Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, The (2009)",Documentary,9273
82976,"Scarecrow, The (1920)",Comedy,9274
83059,White Material (2009),Drama|Mystery|Thriller|War,9275
83082,Mao's Last Dancer (2009),Drama,9276
83086,Burlesque (2010),Drama|Musical|Romance,9277
83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",Animation|Children|Fantasy,9278
83134,Tucker & Dale vs Evil (2010),Comedy|Horror,9279
83193,Early Spring (Soshun) (1956),Drama,9280
83219,"Pixar Story, The (2007)",Documentary,9281
83264,Band Baaja Baaraat (2010),Comedy|Drama|Musical,9282
83270,Made in Dagenham (2010),Comedy|Drama,9283
83293,Waste Land (2010),Documentary,9284
83302,Last Night (2010),Drama|Romance,9285
83318,"Goat, The (1921)",Comedy,9286
83322,"Boat, The (1921)",Comedy,9287
83332,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?) (2010),Documentary,9288
83349,"Green Hornet, The (2011)",Action|Comedy|Crime|Fantasy|Thriller|IMAX,9289
83359,"Play House, The (1921)",Comedy,9290
83369,"Way Back, The (2010)",Drama,9291
83374,"Warrior's Way, The (2010)",Action|Fantasy|Western,9292
83411,Cops (1922),Comedy,9293
83424,Ghajini (2008),Action|Romance|Thriller,9294
83450,Brest Fortress (Brestskaya krepost) (2010),Action|Drama|War,9295
83457,Hum Aapke Hain Koun...! (1994),Comedy|Drama|Musical,9296
83480,Season of the Witch (2011),Adventure|Drama|Fantasy,9297
83525,Outrage (Autoreiji) (2010),Crime|Drama,9298
83613,Cowboys & Aliens (2011),Action|Sci-Fi|Thriller|Western|IMAX,9299
83796,Anything for Her (Pour elle) (2008),Crime|Drama|Thriller,9300
83798,Cracks (2009),Drama|Romance|Thriller,9301
83803,Day & Night (2010),Animation|Children,9302
83827,Marwencol (2010),Documentary,9303
83910,"Dilemma, The (2011)",Comedy|Drama,9304
83976,"Trip, The (2010)",Comedy|Drama,9305
84116,Poetry (Shi) (2010),Drama,9306
84128,"Tuesday, After Christmas (Marti, dupa craciun) (2010)",Drama|Romance,9307
84152,Limitless (2011),Sci-Fi|Thriller,9308
84156,Happy People: A Year in the Taiga (2010),Documentary,9309
84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),Action|Animation|Drama|Sci-Fi,9310
84189,I Spit on Your Grave (2010),Crime|Horror|Thriller,9311
84234,Simple Simon (I rymden finns inga känslor) (2010),Comedy|Drama,9312
84242,Welcome to the Rileys (2010),Drama,9313
84273,Zeitgeist: Moving Forward (2011),Documentary,9314
84374,No Strings Attached (2011),Comedy|Romance,9315
84392,"Lincoln Lawyer, The (2011)",Crime|Drama|Thriller,9316
84395,"Rite, The (2011)",Drama|Horror|Thriller,9317
84407,Dog Pound (2010),Drama,9318
84570,Country Strong (2010),Drama|Musical|Romance,9319
84601,Unknown (2011),Drama|Mystery|Thriller,9320
84613,Sanctum (2011),Action|Adventure|Drama|Thriller|IMAX,9321
84615,Cedar Rapids (2011),Comedy,9322
84637,Gnomeo & Juliet (2011),Adventure|Animation|Children|Comedy|Fantasy|Romance,9323
84663,Elizabeth I (2005),Drama,9324
84696,Burke and Hare (2010),Comedy|Thriller,9325
84770,Client 9: The Rise and Fall of Eliot Spitzer (2010),Documentary,9326
84772,Paul (2011),Adventure|Comedy|Sci-Fi,9327
84775,Submarino (2010),Drama,9328
84844,Brother 2 (Brat 2) (2000),Crime|Drama,9329
84855,Desert Flower (2009),Drama,9330
84942,Drive Angry (2011),Action|Fantasy|Thriller,9331
84944,Rango (2011),Action|Adventure|Animation|Children|Comedy|Western,9332
84950,Take Me Home Tonight (2011),Comedy|Drama,9333
84952,Confessions (Kokuhaku) (2010),Drama|Horror,9334
84954,"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller,9335
85007,Happythankyoumoreplease (2010),Comedy|Drama,9336
85016,Cropsey (2009),Documentary|Horror,9337
85020,"Mechanic, The (2011)",Action|Drama|Thriller,9338
85022,Hall Pass (2011),Comedy,9339
85025,"Eagle, The (2011)",Adventure|Drama,9340
85056,I Am Number Four (2011),Action|Sci-Fi|Thriller|IMAX,9341
85131,Battle: Los Angeles (2011),Action|Sci-Fi|War,9342
85179,Summer Wars (Samâ wôzu) (2009),Adventure|Animation|Comedy|Sci-Fi,9343
85211,Norwegian Wood (Noruwei no mori) (2010),Drama|Romance,9344
85213,"Sunset Limited, The (2011)",Drama,9345
85259,Winnie the Pooh and the Honey Tree (1966),Animation|Children,9346
85261,Mars Needs Moms (2011),Action|Adventure|Animation|Children|Comedy|Sci-Fi|IMAX,9347
85312,"House of Small Cubes, The (Tsumiki no ie) (2008)",Animation|Drama,9348
85316,Winnie the Pooh and Tigger Too (1974),Animation|Children,9349
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010),Action|Crime|Drama,9350
85354,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),Action|Crime,9351
85367,Just Go with It (2011),Comedy|Romance,9352
85372,Potiche (2010),Comedy,9353
85394,Cave of Forgotten Dreams (2010),Documentary,9354
85397,Red Riding Hood (2011),Fantasy|Horror|Mystery|Thriller,9355
85401,Super (2010),Action|Comedy|Drama,9356
85412,"Troll Hunter, The (Trolljegeren) (2010)",Fantasy|Horror,9357
85414,Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,9358
85438,Jane Eyre (2011),Drama|Romance,9359
85510,Sucker Punch (2011),Action|Fantasy|Thriller|IMAX,9360
85565,Chalet Girl (2011),Comedy|Romance,9361
85763,Beneath Hill 60 (2010),Drama|War,9362
85774,Senna (2010),Documentary,9363
85777,Death Note 2: The Last Name (2006),Adventure|Crime|Drama,9364
85788,Insidious (2010),Fantasy|Horror|Thriller,9365
85790,Meek's Cutoff (2010),Western,9366
85796,Hobo with a Shotgun (2011),Action|Adventure|Crime|Thriller,9367
85881,Win Win (2011),Comedy|Drama,9368
85885,Room in Rome (Habitación en Roma) (2010),Drama|Romance,9369
86000,Boy (2010),Comedy|Drama,9370
86014,Diary of a Wimpy Kid: Rodrick Rules (2011),Comedy,9371
86059,Hop (2011),Animation|Children|Comedy,9372
86066,Playing the Victim (Izobrazhaya zhertvu) (2006),Comedy,9373
86142,13 Assassins (Jûsan-nin no shikaku) (2010),Action,9374
86190,Hanna (2011),Action|Adventure|Mystery|Thriller,9375
86233,New Kids Turbo (2010),Action|Comedy,9376
86237,Connections (1978),Documentary,9377
86244,Easy Money (Snabba Cash) (2010),Action|Thriller,9378
86279,Into Eternity (2010),Documentary,9379
86290,American: The Bill Hicks Story (2009),Comedy|Documentary,9380
86293,Arthur (2011),Comedy,9381
86295,Scream 4 (2011),Comedy|Horror|Mystery|Thriller,9382
86298,Rio (2011),Adventure|Animation|Children|Comedy,9383
86320,Melancholia (2011),Drama|Sci-Fi,9384
86332,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX,9385
86345,Louis C.K.: Hilarious (2010),Comedy,9386
86347,Louis C.K.: Chewed Up (2008),Comedy,9387
86355,Atlas Shrugged: Part 1 (2011),Drama|Mystery|Sci-Fi,9388
86377,Louis C.K.: Shameless (2007),Comedy,9389
86412,That's What I Am (2011),Children|Comedy,9390
86487,Mildred Pierce (2011),Drama,9391
86536,High School (1968),Documentary,9392
86548,Water for Elephants (2011),Drama|Romance,9393
86574,Foo Fighters: Back and Forth (2011),Documentary|Musical,9394
86628,Kill the Irishman (2011),Action|Crime,9395
86644,"Fast Five (Fast and the Furious 5, The) (2011)",Action|Crime|Drama|Thriller|IMAX,9396
86668,Louis Theroux: Law & Disorder (2008),Documentary,9397
86723,"Parking Lot Movie, The (2010)",Documentary,9398
86781,Incendies (2010),Drama|Mystery|War,9399
86815,Soul Surfer (2011),Action|Drama,9400
86817,Something Borrowed (2011),Comedy|Drama|Romance,9401
86833,Bridesmaids (2011),Comedy,9402
86835,Priest (2011),Action|Horror|Sci-Fi|Thriller,9403
86852,"Beaver, The (2011)",Drama,9404
86880,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX,9405
86882,Midnight in Paris (2011),Comedy|Fantasy|Romance,9406
86884,"Kid With a Bike, The (Le gamin au vélo) (2011)",Drama,9407
86892,The Man from Nowhere (2010),Action|Crime|Thriller,9408
86898,"Tree of Life, The (2011)",Drama,9409
86911,"Hangover Part II, The (2011)",Comedy,9410
86922,Nothing to Declare (Rien à déclarer) (2010),Comedy,9411
87004,Pina (2011),Documentary|Musical,9412
87079,Trust (2010),Drama|Thriller,9413
87192,Attack the Block (2011),Action|Comedy|Sci-Fi,9414
87194,The Way (2010),Adventure|Comedy|Drama,9415
87197,Let the Bullets Fly (2010),Action|Comedy,9416
87205,"Tunnel, The (2011)",Drama|Horror|Thriller,9417
87222,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX,9418
87232,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,9419
87234,Submarine (2010),Comedy|Drama|Romance,9420
87270,"Other Woman, The (2009)",Drama,9421
87298,Everything Must Go (2010),Comedy|Drama,9422
87304,Beginners (2010),Drama,9423
87306,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX,9424
87413,Bernie (1996),Comedy|Drama,9425
87430,Green Lantern (2011),Action|Adventure|Sci-Fi,9426
87483,Mr. Popper's Penguins (2011),Comedy,9427
87485,Bad Teacher (2011),Comedy,9428
87520,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX,9429
87522,Larry Crowne (2011),Comedy|Drama|Romance,9430
87529,Your Highness (2011),Action|Adventure|Comedy|Fantasy,9431
87660,Too Big to Fail (2011),Drama,9432
87785,Takers (2010),Action|Crime|Thriller,9433
87867,Zookeeper (2011),Comedy,9434
87869,Horrible Bosses (2011),Comedy|Crime,9435
87876,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX,9436
87930,Page One: Inside the New York Times (2011),Documentary,9437
88022,Hot Coffee (2011),Documentary,9438
88069,Delhi Belly (2011),Comedy|Crime,9439
88108,Monte Carlo (2011),Adventure|Comedy|Romance,9440
88118,"Perfect Host, The (2010)",Crime|Drama|Thriller,9441
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX,9442
88127,Conan O'Brien Can't Stop (2011),Documentary,9443
88129,Drive (2011),Crime|Drama|Film-Noir|Thriller,9444
88140,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War,9445
88163,"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance,9446
88179,One Day (2011),Drama|Romance,9447
88235,"Guard, The (2011)",Comedy|Crime,9448
88248,Quarantine 2: Terminal (2011),Horror|Mystery|Sci-Fi,9449
88267,Winnie the Pooh (2011),Animation|Children|Comedy,9450
88272,"Woman, The (2011)",Horror,9451
88339,"Four Times, The (Le Quattro Volte) (2010)",Drama,9452
88356,"Smurfs, The (2011)",Animation|Children|Comedy,9453
88405,Friends with Benefits (2011),Comedy|Romance,9454
88468,Alpha and Omega (2010),Adventure|Animation|Children|Comedy|Romance,9455
88593,"Yellow Sea, The (a.k.a. The Murderer) (Hwanghae) (2010)",Crime|Drama|Thriller,9456
88672,Our Idiot Brother (2011),Comedy,9457
88724,Beats Rhymes & Life: The Travels of a Tribe Called Quest (2011),Documentary,9458
88744,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller,9459
88746,Terri (2011),Comedy,9460
88785,"Change-Up, The (2011)",Comedy,9461
88810,"Help, The (2011)",Drama,9462
88812,30 Minutes or Less (2011),Action|Comedy|Crime,9463
88835,Glee: The 3D Concert Movie (2011),Documentary|Musical,9464
88837,"Trotsky, The (2009)",Comedy,9465
88911,My Afternoons with Margueritte (La tête en friche) (2010),Comedy,9466
88932,Final Destination 5 (2011),Horror|Thriller|IMAX,9467
88950,"Conspirator, The (2010)",Drama,9468
88954,"Very Harold & Kumar 3D Christmas, A (2011)",Comedy,9469
89000,Carancho (2010),Crime|Drama|Romance,9470
89028,Don't Be Afraid of the Dark (2010),Horror|Thriller,9471
89030,Fright Night (2011),Comedy|Horror,9472
89039,Another Earth (2011),Drama|Romance|Sci-Fi,9473
89047,Hesher (2010),Drama,9474
89060,Cold Prey (Fritt Vilt) (2006),Action|Horror|Mystery|Thriller,9475
89072,Stake Land (2010),Horror,9476
89074,"Greatest Movie Ever Sold, The (POM Wonderful Presents: The Greatest Movie Ever Sold) (2011)",Documentary,9477
89085,"Debt, The (2011)",Drama|Thriller,9478
89087,Colombiana (2011),Action|Adventure|Drama|Thriller,9479
89090,Bill Cunningham New York (2011),Documentary,9480
89102,Freakonomics (2010),Documentary,9481
89118,"Skin I Live In, The (La piel que habito) (2011)",Drama,9482
89190,Conan the Barbarian (2011),Action|Adventure|Fantasy,9483
89260,Project Nim (2011),Documentary,9484
89302,Page Eight (2011),Drama|Thriller,9485
89305,"Inbetweeners Movie, The (2011)",Adventure|Comedy,9486
89321,"Future, The (2011)",Drama,9487
89337,"Interrupters, The (2011)",Documentary,9488
89343,Red State (2011),Action|Crime|Horror|Thriller,9489
89356,Chinese Take-Out (Chinese Take-Away) (Un cuento chino) (2011),Comedy,9490
89369,"Better Life, A (2011)",Drama,9491
89386,Pearl Jam Twenty (2011),Documentary|Musical,9492
89388,I Don't Know How She Does It (2011),Comedy,9493
89470,Contagion (2011),Sci-Fi|Thriller|IMAX,9494
89472,We Have a Pope (Habemus Papam) (2011),Comedy|Drama,9495
89480,Sleeping Beauty (2011),Drama,9496
89490,Straw Dogs (2011),Thriller,9497
89492,Moneyball (2011),Drama,9498
89535,"Havre, Le (2011)",Comedy|Drama,9499
89554,Zindagi Na Milegi Dobara (2011),Adventure|Comedy|Drama|Romance,9500
89570,Restless (2011),Drama,9501
89582,Cold Fish (Tsumetai nettaigyo) (2010),Drama|Thriller,9502
89629,Point Blank (À bout portant) (2010),Action|Crime|Thriller,9503
89638,Nothing Personal (2009),Drama,9504
89650,Ironclad (2011),Action|Adventure,9505
89678,Northanger Abbey (2007),Drama|Romance,9506
89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,9507
89753,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller,9508
89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama,9509
89761,"Dangerous Method, A (2011)",Drama|Thriller,9510
89774,Warrior (2011),Drama,9511
89804,"Ides of March, The (2011)",Drama,9512
89837,Kill List (2011),Horror|Mystery|Thriller,9513
89840,Killer Elite (2011),Action|Thriller,9514
89846,Bobby Fischer Against the World (2011),Documentary,9515
89862,Bellflower (2011),Action|Drama|Romance,9516
89864,50/50 (2011),Comedy|Drama,9517
89896,"Turin Horse, The (A Torinói ló) (2011)",Drama,9518
89898,Generation P (2011),Comedy|Drama|Sci-Fi,9519
89900,Once Upon a Time in Anatolia (Bir zamanlar Anadolu'da) (2011),Drama,9520
89904,The Artist (2011),Comedy|Drama|Romance,9521
89985,"Trap: What Happened to Our Dream of Freedom, The (2007)",Documentary,9522
90057,Take Shelter (2011),Drama,9523
90154,"Caller, The (2011)",Horror|Mystery|Thriller,9524
90249,Real Steel (2011),Action|Drama|Sci-Fi|IMAX,9525
90266,Buck (2011),Documentary,9526
90341,Catching Hell (2011),Documentary,9527
90343,Footloose (2011),Comedy|Drama|Musical,9528
90345,"Thing, The (2011)",Horror|Mystery|Sci-Fi|Thriller,9529
90350,Lemmy (2010),Documentary,9530
90357,Tyrannosaur (2011),Drama,9531
90374,Martha Marcy May Marlene (2011),Drama|Thriller,9532
90376,We Need to Talk About Kevin (2011),Drama|Thriller,9533
90378,Tabloid (2010),Documentary,9534
90403,"Three Musketeers, The (2011)",Action|Adventure,9535
90405,In Time (2011),Crime|Sci-Fi|Thriller,9536
90428,Margaret (2011),Drama,9537
90430,Carnage (2011),Comedy|Drama,9538
90439,Margin Call (2011),Drama|Thriller,9539
90469,Paranormal Activity 3 (2011),Horror,9540
90471,Puncture (2011),Drama,9541
90474,Polisse (2011),Crime|Drama,9542
90476,"Little Bit of Heaven, A (2011)",Comedy|Drama|Romance,9543
90522,Johnny English Reborn (2011),Adventure|Comedy|Thriller,9544
90524,Abduction (2011),Action|Drama|Mystery|Thriller,9545
90528,This Must Be the Place (2011),Crime|Drama|Thriller,9546
90531,Shame (2011),Drama,9547
90576,What's Your Number? (2011),Comedy|Romance,9548
90578,Dream House (2011),Drama|Mystery|Thriller,9549
90592,How to Die in Oregon (2011),Documentary|Drama,9550
90600,Headhunters (Hodejegerne) (2011),Action|Crime|Thriller,9551
90620,Mulan (2009),Action|Adventure|Drama|Romance,9552
90624,Machine Gun Preacher (2011),Action|Crime,9553
90630,Miss Representation (2011),Documentary,9554
90645,Anonymous (2011),Drama,9555
90647,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX,9556
90717,Tower Heist (2011),Action|Comedy|Crime,9557
90719,J. Edgar (2011),Drama,9558
90738,"Double, The (2011)",Action|Crime|Drama|Mystery|Thriller,9559
90746,"Adventures of Tintin, The (2011)",Action|Animation|Mystery|IMAX,9560
90809,Tomboy (2011),Drama,9561
90863,George Harrison: Living in the Material World (2011),Documentary,9562
90866,Hugo (2011),Children|Drama|Mystery,9563
90888,Immortals (2011),Action|Drama|Fantasy,9564
90890,Jack and Jill (2011),Comedy,9565
90914,"Devil's Double, The (2011)",Action|Drama,9566
90929,House of Tolerance (2011),Drama,9567
90943,Into the Abyss (2011),Documentary,9568
90947,"Oslo, August 31st (Oslo, 31. august) (2011)",Drama,9569
91014,Shaolin (Xin shao lin si) (2011),Action|Drama,9570
91077,"Descendants, The (2011)",Comedy|Drama,9571
91079,Like Crazy (2011),Drama|Romance,9572
91094,"Muppets, The (2011)",Children|Comedy|Musical,9573
91104,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",Adventure|Drama|Fantasy|Romance,9574
91126,War Horse (2011),Drama|War,9575
91128,"Rum Diary, The (2011)",Comedy|Drama|Thriller,9576
91134,My Week with Marilyn (2011),Drama,9577
91199,Weekend (2011),Drama|Romance,9578
91241,Singham (2011),Action|Drama|Romance,9579
91261,Hipsters (Stilyagi) (2008),Drama|Musical|Romance,9580
91266,Another Cinderella Story (2008),Children|Comedy|Musical|Romance,9581
91273,Bunraku (2010),Action|Drama|Fantasy,9582
91290,Sarah's Key (Elle s'appelait Sarah) (2010),Drama,9583
91323,"Sitter, The (2011)",Comedy,9584
91325,Extremely Loud and Incredibly Close (2011),Drama,9585
91335,"Gruffalo, The (2009)",Adventure|Animation|Children|Comedy|Drama,9586
91351,Asterix and the Big Fight (Astérix et le coup du menhir) (1989),Adventure|Animation|Children|Comedy,9587
91353,Asterix in America (a.k.a Asterix Conquers America) (Astérix et les Indiens) (1994),Adventure|Animation|Children|Comedy,9588
91355,Asterix and the Vikings (Astérix et les Vikings) (2006),Adventure|Animation|Children|Comedy|Fantasy,9589
91371,Rampart (2011),Action|Crime|Drama|Thriller,9590
91386,Happy Feet Two (2011),Animation|Children|Comedy|IMAX,9591
91414,Arthur Christmas (2011),Animation|Children|Comedy|Drama,9592
91474,Flypaper (2011),Comedy|Crime,9593
91483,Bullet to the Head (2012),Action|Crime|Film-Noir,9594
91485,"Expendables 2, The (2012)",Action|Adventure,9595
91488,"Snowman, The (1982)",Animation|Children|Musical,9596
91500,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller,9597
91505,Clone (Womb) (2010),Drama|Romance|Sci-Fi,9598
91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,9599
91535,"Bourne Legacy, The (2012)",Action|Adventure|Drama|Thriller|IMAX,9600
91537,"Don't Worry, I'm Fine (Je vais bien, ne t'en fais pas) (2006)",Drama,9601
91542,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller,9602
91548,Life in a Day (2011),Documentary|Drama,9603
91571,Coriolanus (2011),Drama|Thriller,9604
91597,This Is Not a Film (In film nist) (2011),Documentary,9605
91622,Young Adult (2011),Comedy|Drama,9606
91628,New Year's Eve (2011),Comedy|Romance,9607
91630,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX,9608
91653,We Bought a Zoo (2011),Comedy|Drama,9609
91658,"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller,9610
91660,"Darkest Hour, The (2011)",Action|Horror|Sci-Fi|Thriller,9611
91671,Alvin and the Chipmunks: Chipwrecked (2011),Animation|Comedy,9612
91673,Albert Nobbs (2011),Drama,9613
91681,"Julia's Eyes (Ojos de Julia, Los) (2010)",Horror|Thriller,9614
91690,Friends with Kids (2011),Comedy,9615
91743,Today's Special (2009),Comedy,9616
91762,"Last Lions, The (2011)",Documentary,9617
91808,Pariah (2011),Drama,9618
91821,"Muppet Family Christmas, A (1987)",Children|Comedy|Musical,9619
91842,Contraband (2012),Action|Crime|Drama|Thriller,9620
91844,Chak De India! (2007),Drama,9621
91869,Being Elmo: A Puppeteer's Journey (2011),Documentary,9622
91886,Dolphin Tale (2011),Children|Drama,9623
91888,Chico & Rita (2010),Animation|Musical|Romance,9624
91890,"Iron Lady, The (2011)",Drama,9625
91902,Elena (2011),Drama,9626
91929,Nostalgia for the Light (Nostalgia de la luz) (2010),Documentary|Drama,9627
91947,"Revenant, The (2009)",Comedy|Horror,9628
91972,"Divide, The (2011)",Thriller,9629
91974,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX,9630
91976,"Grey, The (2012)",Action|Drama,9631
91978,Man on a Ledge (2012),Crime|Thriller,9632
92008,Haywire (2011),Action|Thriller,9633
92048,"Whistleblower, The (2010)",Drama|Thriller,9634
92058,"Human Centipede II (Full Sequence), The (2011)",Horror,9635
92094,Einstein and Eddington (2008),Drama,9636
92152,"Turn Me On, Dammit! (Få meg på, for faen) (2011)",Comedy,9637
92192,Apollo 18 (2011),Horror|Sci-Fi|Thriller,9638
92198,Seeking Justice (2011),Action|Drama|Thriller,9639
92210,"Disappearance of Haruhi Suzumiya, The (Suzumiya Haruhi no shôshitsu) (2010)",Adventure|Animation|Drama|Mystery|Sci-Fi,9640
92234,Red Tails (2012),Action|Adventure|Drama|War,9641
92243,"Flowers of War, The (Jin líng shí san chai) (2011)",Drama|War,9642
92259,Intouchables (2011),Comedy|Drama,9643
92264,One for the Money (2012),Action|Comedy|Crime,9644
92309,"Innkeepers, The (2011)",Horror|Thriller,9645
92335,Big Miracle (2012),Drama|Romance,9646
92352,Reel Injun (2009),Documentary,9647
92391,Grave Encounters (2011),Horror,9648
92393,Detective Dee and the Mystery of the Phantom Flame (Di Renjie) (2010),Action|Crime|Mystery,9649
92420,Chronicle (2012),Action|Sci-Fi|Thriller,9650
92422,"Woman in Black, The (2012)",Drama|Horror|Thriller,9651
92437,Toast (2010),Comedy|Drama,9652
92439,"Art of Getting By, The (2011)",Drama|Romance,9653
92475,All Watched Over by Machines of Loving Grace (2011),Documentary,9654
92481,Third Star (2010),Comedy|Drama,9655
92507,Safe House (2012),Action|Crime|Mystery|Thriller,9656
92509,"Vow, The (2012)",Drama|Romance,9657
92637,Pitfall (Otoshiana) (1962),Crime|Drama|Fantasy,9658
92643,Monsieur Lazhar (2011),Children|Comedy|Drama,9659
92665,"For a Good Time, Call... (2012)",Comedy|Drama|Romance,9660
92681,Journey 2: The Mysterious Island (2012),Action|Adventure|Comedy|Sci-Fi|IMAX,9661
92694,Perfect Sense (2011),Drama|Romance|Sci-Fi,9662
92719,Tim and Eric's Billion Dollar Movie (2012),Comedy,9663
92904,We Were Here (2011),Documentary,9664
92920,"Hunter, The (2011)",Drama,9665
92938,Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller,9666
92944,"Monster in Paris, A (Un monstre à Paris) (2011)",Adventure|Animation|Children,9667
92954,Prayers for Bobby (2009),Drama,9668
93040,"Civil War, The (1990)",Documentary|War,9669
93061,October Baby (2011),Drama,9670
93142,Wrong Turn 4 (2011),Action|Horror|Thriller,9671
93164,Sleep Tight (Mientras duermes) (2011),Horror|Thriller,9672
